user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn
2279,21/01/2023,Premium,699,23.1,7,4,34,0,Yes
2280,22/04/2023,Standard,399,10.8,5,0,36,30,Yes
2281,23/08/2024,Premium,699,18.2,6,2,20,44,No
2282,20/07/2023,Basic,199,16.9,5,0,26,24,Yes
2283,29/06/2024,Basic,199,1.6,5,2,21,30,Yes
2284,01/08/2024,Standard,399,6.1,8,0,32,44,Yes
2285,16/03/2023,Basic,199,10.6,0,1,15,29,No
2286,15/01/2024,Basic,199,11.3,2,1,36,47,Yes
2287,05/04/2024,Basic,199,6.8,6,0,3,17,No
2288,14/09/2023,Basic,199,8.8,3,4,6,7,Yes
2289,08/07/2024,Premium,699,18.8,3,0,35,30,No
2290,05/12/2023,Basic,199,23.2,7,1,1,50,Yes
2291,14/12/2024,Basic,199,12.8,3,4,6,17,Yes
2292,10/04/2023,Standard,399,19,8,5,23,10,Yes
2293,16/02/2023,Premium,699,16.8,3,1,2,52,Yes
2294,04/03/2023,Premium,699,5.3,3,1,12,8,No
2295,29/07/2023,Premium,699,6,2,0,29,7,No
2296,12/06/2023,Standard,399,21,6,1,20,44,Yes
2297,06/03/2024,Standard,399,0.7,5,0,25,34,Yes
2298,21/03/2024,Basic,199,19.2,3,0,6,9,No
2299,27/06/2024,Basic,199,7,8,5,11,35,No
2300,09/08/2023,Premium,699,22.2,2,4,22,34,No
2301,08/08/2023,Standard,399,4.7,7,2,28,20,Yes
2302,04/04/2023,Premium,699,5.3,4,3,2,49,Yes
2303,30/06/2024,Premium,699,20,2,0,8,14,No
2304,26/08/2023,Basic,199,12.2,2,0,36,33,Yes
2305,05/09/2023,Basic,199,22.7,8,4,16,34,No
2306,07/12/2023,Premium,699,2.5,8,4,36,5,Yes
2307,30/07/2023,Premium,699,20.8,0,3,9,31,No
2308,15/03/2023,Basic,199,17.6,1,4,15,9,No
2309,12/12/2023,Standard,399,2.5,5,3,35,10,Yes
2310,01/02/2023,Basic,199,19.3,0,5,3,44,Yes
2311,11/04/2023,Basic,199,4.5,1,0,21,44,Yes
2312,27/01/2023,Standard,399,16.4,0,5,35,47,No
2313,31/05/2024,Premium,699,24.7,5,3,10,43,Yes
2314,01/06/2023,Premium,699,18.9,4,1,19,5,No
2315,04/06/2023,Premium,699,12.2,7,4,35,58,No
2316,03/06/2024,Basic,199,12.8,0,2,19,24,Yes
2317,09/09/2023,Standard,399,1.1,0,0,30,42,Yes
2318,26/06/2024,Standard,399,16.1,1,2,23,46,Yes
2319,03/10/2023,Basic,199,9.8,1,1,26,26,Yes
2320,24/06/2023,Premium,699,24.8,5,5,15,3,Yes
2321,24/02/2023,Premium,699,18.4,8,5,25,2,No
2322,18/01/2023,Standard,399,6.4,8,3,14,39,Yes
2323,06/05/2023,Premium,699,5,1,0,34,17,No
2324,06/01/2023,Standard,399,21,1,4,17,58,Yes
2325,12/09/2023,Standard,399,24.1,2,4,17,60,Yes
2326,02/10/2023,Premium,699,9.8,3,4,13,41,Yes
2327,30/10/2023,Basic,199,17,2,5,10,25,No
2328,06/09/2023,Premium,699,13.3,4,3,11,19,Yes
2329,15/09/2023,Standard,399,9.5,8,3,9,13,Yes
2330,04/02/2024,Basic,199,21.9,6,2,30,60,No
2331,11/07/2023,Basic,199,23.7,5,2,23,55,No
2332,28/10/2023,Standard,399,18.2,5,2,15,34,Yes
2333,14/10/2023,Basic,199,16.9,7,3,2,19,Yes
2334,20/08/2023,Standard,399,14.6,8,4,33,58,No
2335,10/10/2023,Premium,699,9.5,8,5,7,32,Yes
2336,24/10/2023,Standard,399,11.9,0,5,9,44,Yes
2337,02/08/2023,Premium,699,24.8,4,1,4,13,No
2338,06/05/2023,Standard,399,20.8,4,4,13,20,No
2339,10/04/2024,Standard,399,20.3,1,0,15,6,No
2340,23/07/2023,Premium,699,18.2,1,4,30,3,No
2341,21/10/2024,Basic,199,16,3,3,6,13,Yes
2342,27/03/2023,Standard,399,1.5,6,0,15,46,Yes
2343,27/05/2024,Premium,699,12.7,5,3,33,6,Yes
2344,02/08/2023,Standard,399,18.1,8,0,36,0,No
2345,03/09/2024,Basic,199,14.9,5,3,2,7,No
2346,24/05/2024,Premium,699,6.5,6,2,1,30,Yes
2347,04/01/2023,Standard,399,20.7,1,5,19,58,Yes
2348,15/11/2023,Premium,699,10.1,5,1,14,56,Yes
2349,22/04/2023,Premium,699,20.3,8,5,5,49,Yes
2350,28/01/2023,Premium,699,6,6,4,19,30,Yes
2351,11/06/2023,Premium,699,19,6,1,9,10,No
2352,04/03/2024,Basic,199,4.1,3,3,33,17,Yes
2353,29/10/2023,Basic,199,6.8,0,5,6,47,No
2354,12/12/2023,Basic,199,13.6,0,2,34,40,Yes
2355,15/06/2024,Basic,199,23.4,6,3,32,50,Yes
2356,13/02/2023,Premium,699,3.4,2,3,7,49,Yes
2357,14/09/2024,Basic,199,13.2,3,2,4,24,Yes
2358,06/08/2023,Basic,199,10,7,0,2,20,No
2359,16/03/2024,Basic,199,19.3,4,2,12,22,Yes
2360,10/03/2024,Premium,699,5,1,3,36,40,No
2361,11/02/2023,Premium,699,15.7,8,2,10,18,No
2362,03/04/2024,Basic,199,7.9,8,0,16,50,No
2363,25/06/2024,Basic,199,7.8,7,5,22,58,Yes
2364,08/05/2023,Basic,199,1.6,3,5,27,23,Yes
2365,18/02/2023,Basic,199,16.8,7,5,7,44,Yes
2366,17/01/2023,Premium,699,24.8,1,2,24,18,No
2367,09/08/2024,Premium,699,24.8,2,3,29,48,Yes
2368,19/10/2024,Premium,699,19.3,6,5,27,18,No
2369,10/01/2024,Premium,699,2.7,8,2,30,9,Yes
2370,29/10/2023,Premium,699,16.1,3,1,25,21,No
2371,09/07/2023,Basic,199,22.2,3,1,33,56,Yes
2372,26/02/2023,Basic,199,19.6,6,3,19,36,Yes
2373,13/04/2024,Standard,399,24.8,7,1,2,25,No
2374,22/08/2023,Standard,399,16.2,2,5,2,13,Yes
2375,16/06/2024,Premium,699,8.5,5,5,15,15,No
2376,22/02/2024,Basic,199,19,4,0,36,57,Yes
2377,31/05/2023,Premium,699,24.5,6,2,8,1,No
2378,17/07/2024,Standard,399,13.8,2,3,23,42,Yes
2379,12/03/2024,Standard,399,8.9,1,1,25,0,No
2380,04/05/2023,Basic,199,19.3,8,2,10,36,Yes
2381,15/11/2023,Standard,399,19.5,6,4,13,9,Yes
2382,04/05/2024,Premium,699,15.8,0,0,18,53,No
2383,03/02/2024,Basic,199,0.7,8,3,1,38,Yes
2384,15/11/2024,Basic,199,3.4,6,4,4,12,Yes
2385,24/06/2024,Basic,199,20.7,0,0,22,60,Yes
2386,22/02/2024,Basic,199,2.5,1,5,18,20,Yes
2387,21/02/2023,Basic,199,5.3,7,5,34,26,Yes
2388,27/03/2024,Premium,699,5.9,4,2,24,1,No
2389,24/05/2023,Standard,399,10.1,0,5,19,60,Yes
2390,19/12/2023,Premium,699,19.2,6,5,26,8,No
2391,29/01/2024,Basic,199,20.1,7,5,36,40,No
2392,20/06/2024,Basic,199,14.4,1,2,11,1,No
2393,02/04/2023,Premium,699,6.9,3,1,35,12,No
2394,15/02/2024,Basic,199,9.3,2,1,21,22,No
2395,18/06/2023,Basic,199,13.8,1,3,30,0,Yes
2396,08/03/2024,Premium,699,2.4,2,0,7,24,Yes
2397,10/08/2024,Basic,199,24.5,5,1,33,29,Yes
2398,12/07/2024,Standard,399,3.5,3,3,25,4,No
2399,27/11/2023,Standard,399,7,0,5,20,10,No
2400,07/04/2023,Basic,199,21.7,4,4,10,2,No
2401,14/09/2023,Standard,399,7.5,0,1,18,28,Yes
2402,26/05/2024,Basic,199,12,1,1,26,57,No
2403,16/10/2024,Premium,699,4.7,2,0,33,0,No
2404,25/09/2023,Basic,199,22.4,8,1,32,6,No
2405,04/12/2024,Premium,699,4.7,8,2,27,47,Yes
2406,06/09/2023,Premium,699,6.2,6,1,29,55,No
2407,09/08/2024,Basic,199,4.8,5,3,33,1,Yes
2408,28/11/2024,Standard,399,12.6,8,5,2,40,Yes
2409,30/08/2023,Basic,199,12.2,0,3,30,55,No
2410,21/01/2024,Standard,399,19.6,2,0,34,23,No
2411,02/12/2023,Premium,699,2.6,2,1,10,14,No
2412,16/01/2023,Premium,699,2.6,6,5,11,55,Yes
2413,03/06/2023,Standard,399,24.7,1,5,35,16,No
2414,04/08/2024,Premium,699,13.3,2,0,5,36,Yes
2415,29/11/2024,Standard,399,19,0,4,30,37,Yes
2416,17/01/2023,Standard,399,11,8,2,16,50,Yes
2417,11/09/2024,Basic,199,22.4,0,2,9,51,Yes
2418,09/12/2024,Premium,699,16.7,8,3,15,46,Yes
2419,16/09/2024,Standard,399,24.2,2,2,33,56,No
2420,12/07/2024,Premium,699,15.9,1,2,36,22,Yes
2421,01/01/2024,Premium,699,24.1,0,5,30,41,Yes
2422,06/07/2024,Basic,199,22.4,6,3,16,24,Yes
2423,20/09/2024,Premium,699,1.1,7,2,12,24,Yes
2424,30/09/2024,Basic,199,12.6,8,3,30,24,Yes
2425,20/07/2023,Premium,699,12.9,2,1,28,20,No
2426,13/02/2024,Standard,399,19.9,8,2,3,43,Yes
2427,31/01/2023,Premium,699,17.2,3,2,12,3,No
2428,03/12/2024,Premium,699,19,6,3,24,46,Yes
2429,30/06/2023,Standard,399,1.3,1,1,3,17,No
2430,07/02/2024,Premium,699,21.4,4,2,22,11,No
2431,10/09/2023,Standard,399,5.3,5,4,26,18,Yes
2432,19/07/2023,Premium,699,17.2,4,3,9,53,No
2433,02/12/2023,Premium,699,8.8,2,2,7,5,No
2434,03/02/2024,Basic,199,19.2,7,1,35,58,No
2435,14/09/2024,Basic,199,10.4,3,5,11,14,Yes
2436,14/01/2024,Premium,699,3,8,0,24,35,Yes
2437,26/07/2024,Standard,399,23.8,7,4,2,16,No
2438,18/08/2023,Standard,399,15.4,7,5,2,18,No
2439,13/08/2024,Basic,199,8,1,5,13,57,Yes
2440,22/12/2024,Basic,199,22.9,7,1,8,3,Yes
2441,08/02/2024,Standard,399,7.1,0,0,16,53,No
2442,27/07/2023,Standard,399,8.5,7,0,6,20,No
2443,05/03/2024,Basic,199,18.4,5,4,14,56,Yes
2444,17/01/2023,Standard,399,2.9,6,3,34,54,Yes
2445,22/04/2023,Premium,699,23.8,2,5,18,55,No
2446,25/06/2024,Standard,399,1.4,5,1,6,29,Yes
2447,04/05/2024,Basic,199,12.1,0,4,34,46,No
2448,23/12/2023,Basic,199,9.3,3,4,18,33,Yes
2449,14/03/2024,Standard,399,22.3,5,4,11,51,No
2450,05/07/2024,Standard,399,23.9,8,3,4,50,No
2451,06/06/2024,Standard,399,7.8,2,1,18,31,No
2452,08/01/2024,Standard,399,13.8,5,5,18,37,Yes
2453,26/03/2023,Standard,399,4.9,2,2,19,39,No
2454,10/02/2023,Premium,699,24.6,0,1,28,59,No
2455,26/08/2023,Basic,199,20.1,5,5,10,14,No
2456,02/08/2023,Basic,199,3.7,1,2,16,55,Yes
2457,11/03/2024,Basic,199,8.8,0,4,21,13,No
2458,21/06/2024,Premium,699,17.2,4,2,12,18,No
2459,07/12/2024,Premium,699,10,7,1,25,31,No
2460,28/02/2024,Basic,199,11.5,7,5,28,60,Yes
2461,13/01/2024,Basic,199,3.7,8,5,1,45,Yes
2462,27/06/2023,Standard,399,23.8,1,4,14,13,No
2463,06/03/2023,Premium,699,20.3,1,5,35,8,Yes
2464,02/03/2023,Basic,199,15.4,0,5,13,19,No
2465,13/06/2023,Standard,399,22.2,8,1,1,26,Yes
2466,18/02/2024,Basic,199,11.8,0,4,36,10,No
2467,20/04/2024,Premium,699,16.8,2,1,6,57,No
2468,19/05/2023,Standard,399,18.8,5,4,17,40,Yes
2469,07/06/2024,Standard,399,21.6,0,2,10,9,No
2470,24/02/2023,Premium,699,9.9,8,1,30,46,Yes
2471,13/04/2024,Premium,699,18.1,1,5,12,30,Yes
2472,10/07/2023,Premium,699,5.4,3,4,14,41,Yes
2473,08/08/2023,Basic,199,5,2,4,21,36,No
2474,04/11/2024,Premium,699,22.1,1,5,27,27,No
2475,20/06/2023,Premium,699,16.2,3,4,5,35,Yes
2476,28/07/2023,Standard,399,17.7,3,4,24,54,No
2477,22/10/2024,Standard,399,23.5,4,3,36,7,Yes
2478,07/08/2024,Standard,399,5.9,6,2,32,15,No
2479,04/07/2023,Standard,399,21.7,7,4,17,45,Yes
2480,06/12/2023,Standard,399,0.6,2,3,29,4,Yes
2481,25/12/2024,Basic,199,19.1,7,5,30,7,Yes
2482,29/01/2023,Standard,399,14.7,8,4,9,15,Yes
2483,25/02/2023,Premium,699,3.8,5,3,7,46,Yes
2484,13/09/2024,Premium,699,4.7,0,2,13,48,Yes
2485,04/08/2023,Premium,699,13.2,8,4,30,28,Yes
2486,08/02/2024,Premium,699,16.9,5,1,24,15,No
2487,22/10/2024,Basic,199,5.4,4,2,3,15,No
2488,04/08/2023,Basic,199,3.2,1,2,21,53,No
2489,23/08/2024,Premium,699,1.1,2,5,6,36,Yes
2490,31/10/2024,Premium,699,16.8,1,2,23,12,No
2491,26/04/2024,Premium,699,5.2,3,0,33,36,No
2492,29/05/2023,Basic,199,17.3,7,0,14,38,No
2493,04/12/2024,Standard,399,16,2,0,4,13,No
2494,20/11/2024,Premium,699,10.5,2,0,30,7,No
2495,12/02/2023,Basic,199,3.3,6,0,8,8,No
2496,24/03/2024,Basic,199,11.4,5,5,3,47,No
2497,17/03/2024,Basic,199,23.2,3,0,13,18,No
2498,12/11/2024,Standard,399,5.6,0,5,22,11,No
2499,24/01/2023,Standard,399,3,4,1,34,6,Yes
2500,11/11/2024,Premium,699,15.8,2,2,26,55,Yes
2501,28/08/2024,Standard,399,4.2,4,3,9,8,Yes
2502,09/03/2023,Basic,199,24.9,5,5,24,24,No
2503,20/12/2023,Premium,699,20.2,3,5,1,42,Yes
2504,10/10/2023,Basic,199,20.7,1,1,32,29,Yes
2505,11/11/2023,Basic,199,23.4,8,2,28,34,Yes
2506,09/06/2023,Basic,199,21.2,4,0,14,56,No
2507,15/06/2023,Basic,199,24.8,0,3,10,7,No
2508,04/03/2023,Standard,399,14.2,4,0,15,10,No
2509,16/10/2023,Standard,399,11.1,0,3,6,14,Yes
2510,08/10/2024,Premium,699,8.9,4,1,7,52,No
2511,18/01/2023,Premium,699,5.9,4,0,1,15,Yes
2512,17/10/2024,Premium,699,22.7,6,3,24,36,No
2513,27/08/2024,Standard,399,10.9,4,4,24,4,Yes
2514,06/05/2024,Premium,699,9.6,6,1,23,60,Yes
2515,15/02/2023,Basic,199,21,4,3,9,27,Yes
2516,27/02/2024,Premium,699,19.3,8,0,4,2,Yes
2517,15/05/2024,Premium,699,3,6,2,15,48,Yes
2518,17/11/2024,Basic,199,13.1,8,0,28,33,Yes
2519,22/12/2024,Standard,399,3.1,0,5,29,6,No
2520,10/09/2023,Basic,199,2.6,8,0,30,26,Yes
2521,22/10/2023,Basic,199,18,5,0,30,3,No
2522,29/06/2023,Standard,399,23.9,7,2,34,12,No
2523,24/06/2024,Basic,199,1.1,6,1,13,22,Yes
2524,29/07/2023,Premium,699,11.4,6,4,23,16,Yes
2525,25/07/2023,Basic,199,0.6,3,5,36,51,No
2526,08/02/2024,Premium,699,4.3,7,2,26,53,Yes
2527,17/12/2024,Standard,399,2.4,1,4,10,15,No
2528,15/11/2023,Standard,399,1.3,4,3,2,26,Yes
2529,13/11/2024,Standard,399,19,1,0,2,28,No
2530,22/08/2024,Standard,399,22.9,0,0,8,47,No
2531,17/12/2024,Basic,199,19.3,8,0,35,52,No
2532,09/03/2023,Premium,699,14.6,5,1,18,42,No
2533,24/10/2024,Standard,399,1.5,8,0,12,51,Yes
2534,16/10/2024,Premium,699,23.3,6,4,32,33,No
2535,27/01/2024,Basic,199,5.4,7,5,5,7,No
2536,12/04/2023,Premium,699,18.9,1,3,36,58,Yes
2537,12/09/2023,Basic,199,12.4,0,3,14,30,Yes
2538,11/06/2024,Basic,199,19.2,6,1,12,13,No
2539,10/03/2023,Premium,699,14.8,1,4,19,28,No
2540,23/04/2024,Premium,699,4.5,6,5,17,8,Yes
2541,26/02/2023,Basic,199,11.8,8,1,33,6,Yes
2542,12/07/2024,Basic,199,16,4,0,2,54,No
2543,21/08/2024,Basic,199,9.5,8,4,16,32,No
2544,04/07/2024,Standard,399,22.5,1,3,10,1,No
2545,14/03/2023,Premium,699,23.2,8,0,19,52,No
2546,04/05/2023,Premium,699,22.4,4,4,26,8,Yes
2547,18/01/2024,Standard,399,13.3,3,4,23,28,No
2548,04/03/2024,Standard,399,13.7,0,0,1,16,No
2549,30/07/2024,Standard,399,12.1,1,1,21,53,Yes
2550,11/06/2023,Basic,199,15.1,1,5,20,42,Yes
2551,27/07/2024,Premium,699,17,4,1,32,38,No
2552,03/05/2024,Premium,699,11.9,6,4,10,60,No
2553,01/04/2023,Premium,699,7,5,1,4,45,Yes
2554,19/10/2024,Premium,699,3.3,6,0,28,31,No
2555,22/01/2024,Basic,199,12.4,8,4,12,14,Yes
2556,05/11/2024,Standard,399,19.6,7,4,7,51,No
2557,17/10/2024,Premium,699,5,0,4,26,59,Yes
2558,15/03/2024,Standard,399,9.9,3,5,25,16,No
2559,06/06/2023,Basic,199,11.6,4,1,18,4,No
2560,06/09/2023,Premium,699,3,2,1,22,59,Yes
2561,10/08/2024,Premium,699,7.2,8,1,27,0,No
2562,12/02/2023,Basic,199,13.6,8,5,18,32,Yes
2563,23/06/2024,Standard,399,24.6,6,3,9,9,No
2564,26/04/2023,Standard,399,10.9,1,0,5,19,Yes
2565,27/08/2023,Premium,699,9.3,2,1,16,45,No
2566,14/02/2023,Basic,199,18.1,0,2,31,11,No
2567,18/12/2024,Standard,399,14.1,1,3,21,21,No
2568,08/05/2023,Basic,199,9.3,4,2,11,31,Yes
2569,29/01/2023,Premium,699,11,0,1,7,44,Yes
2570,08/03/2023,Premium,699,10.4,1,3,27,48,No
2571,12/02/2023,Premium,699,17.7,8,4,9,48,Yes
2572,29/05/2023,Premium,699,23.9,0,3,35,29,No
2573,18/04/2023,Basic,199,2.5,4,3,18,33,Yes
2574,13/07/2024,Basic,199,15.8,6,5,21,24,No
2575,25/09/2024,Standard,399,15.6,3,5,35,37,Yes
2576,03/04/2023,Premium,699,8.1,8,3,29,36,Yes
2577,20/09/2024,Standard,399,14.9,5,5,22,3,Yes
2578,26/01/2024,Basic,199,1.9,7,2,12,15,Yes
2579,05/03/2023,Premium,699,9.1,1,3,3,5,No
2580,12/09/2023,Basic,199,18.9,8,3,35,13,Yes
2581,24/01/2024,Standard,399,3,4,2,9,23,Yes
2582,17/08/2024,Standard,399,1.7,4,1,1,19,No
2583,24/07/2024,Standard,399,1.7,6,3,12,43,Yes
2584,26/09/2023,Premium,699,11.1,6,0,28,20,No
2585,16/05/2024,Basic,199,20.6,4,2,1,27,No
2586,12/11/2023,Standard,399,13.7,0,4,22,28,No
2587,06/09/2023,Standard,399,5.2,8,4,15,1,Yes
2588,04/03/2024,Standard,399,20.1,6,1,17,54,No
2589,22/12/2023,Standard,399,1.8,6,5,19,21,Yes
2590,29/06/2023,Basic,199,0.7,6,1,4,54,Yes
2591,03/11/2024,Basic,199,4.9,7,3,19,56,Yes
2592,17/04/2023,Standard,399,10.3,5,4,20,4,Yes
2593,30/05/2024,Basic,199,7.4,1,0,12,23,No
2594,03/07/2024,Standard,399,20,6,0,35,0,No
2595,26/07/2024,Basic,199,12.1,8,3,7,30,Yes
2596,02/01/2024,Basic,199,21.9,2,4,13,38,No
2597,23/02/2024,Standard,399,23.3,4,3,1,8,No
2598,18/06/2023,Standard,399,16.1,6,0,11,9,No
2599,17/12/2023,Basic,199,13.5,3,5,14,48,No
2600,25/12/2023,Basic,199,9,6,4,28,3,Yes
2601,07/05/2023,Premium,699,9.5,4,4,11,11,Yes
2602,06/01/2024,Premium,699,17.5,3,4,36,20,No
2603,20/10/2023,Standard,399,1.3,6,2,4,19,Yes
2604,25/04/2023,Premium,699,8.8,2,1,30,54,No
2605,18/05/2024,Basic,199,4.3,7,2,13,49,Yes
2606,22/10/2024,Premium,699,11.5,6,1,6,15,No
2607,05/07/2024,Premium,699,12.5,0,1,11,55,No
2608,09/07/2024,Standard,399,20.6,7,2,11,45,Yes
2609,03/12/2023,Basic,199,15.4,6,1,5,52,Yes
2610,29/05/2023,Premium,699,1.3,3,2,13,46,Yes
2611,17/12/2024,Standard,399,8.6,3,2,15,0,Yes
2612,10/06/2024,Premium,699,13.1,6,3,7,30,Yes
2613,17/11/2024,Basic,199,9,2,2,28,16,Yes
2614,06/01/2024,Standard,399,6.9,0,4,17,13,No
2615,20/04/2023,Premium,699,12.1,3,3,5,45,No
2616,29/05/2024,Basic,199,6.4,1,1,21,34,No
2617,23/08/2024,Premium,699,21.9,6,4,17,36,Yes
2618,20/12/2024,Premium,699,19.5,0,2,33,20,No
2619,27/08/2023,Basic,199,3.1,7,5,31,8,Yes
2620,29/06/2023,Basic,199,21.6,8,5,6,24,Yes
2621,16/06/2023,Standard,399,22.7,8,5,9,14,No
2622,06/11/2024,Premium,699,6.3,1,1,16,7,No
2623,13/06/2024,Premium,699,1.2,2,4,32,13,No
2624,15/02/2023,Premium,699,17.9,8,1,4,10,Yes
2625,18/06/2024,Basic,199,5,2,0,1,1,Yes
2626,08/10/2024,Standard,399,11.1,1,0,30,58,Yes
2627,14/07/2024,Premium,699,23,7,5,36,24,Yes
2628,29/08/2023,Basic,199,5.1,6,0,19,18,Yes
2629,06/06/2024,Premium,699,23.2,3,5,19,60,Yes
2630,13/11/2023,Basic,199,7.3,8,5,31,8,Yes
2631,18/01/2023,Standard,399,20.9,1,0,21,0,No
2632,04/12/2023,Standard,399,22.9,0,2,26,52,No
2633,17/02/2023,Premium,699,11.2,1,2,25,1,No
2634,14/01/2023,Standard,399,24.3,6,3,28,17,Yes
2635,19/08/2023,Premium,699,22.9,4,0,26,45,Yes
2636,28/08/2024,Standard,399,20.3,8,2,1,6,Yes
2637,19/07/2023,Standard,399,1.5,0,2,31,49,Yes
2638,04/08/2024,Standard,399,13.9,4,4,27,9,Yes
2639,19/03/2024,Premium,699,4.4,7,0,26,33,Yes
2640,07/11/2024,Premium,699,13.2,1,3,36,33,No
2641,28/08/2024,Premium,699,19.6,1,2,32,1,No
2642,24/01/2023,Standard,399,9.4,1,4,12,29,No
2643,03/01/2024,Premium,699,3.6,1,1,16,27,No
2644,22/03/2023,Standard,399,14.6,2,3,34,0,Yes
2645,17/04/2024,Premium,699,19.1,5,1,1,60,Yes
2646,24/12/2024,Standard,399,13,1,3,22,31,Yes
2647,09/04/2023,Basic,199,12.5,6,4,9,11,No
2648,22/05/2023,Premium,699,4,1,4,36,45,Yes
2649,08/06/2024,Standard,399,4.8,2,4,18,60,Yes
2650,16/05/2023,Premium,699,11.5,4,5,5,46,Yes
2651,16/02/2023,Basic,199,9,4,2,36,31,No
2652,10/05/2023,Standard,399,19.6,2,0,28,54,No
2653,13/02/2024,Standard,399,20.8,0,5,32,3,Yes
2654,20/05/2023,Basic,199,10.5,0,3,22,10,Yes
2655,02/12/2023,Standard,399,24.8,8,1,31,58,No
2656,13/06/2024,Premium,699,0.6,1,3,18,33,Yes
2657,05/03/2024,Basic,199,17.4,7,1,11,5,Yes
2658,02/03/2023,Basic,199,23.6,8,2,25,0,Yes
2659,02/01/2023,Standard,399,16.2,0,0,36,7,No
2660,13/03/2024,Premium,699,21.2,1,5,12,5,Yes
2661,20/05/2023,Basic,199,18.7,3,3,3,3,No
2662,16/01/2023,Basic,199,1.3,1,3,3,37,Yes
2663,29/07/2024,Basic,199,6.8,1,4,31,36,No
2664,18/06/2024,Premium,699,17.6,3,5,21,9,No
2665,21/09/2023,Standard,399,15,3,3,27,22,Yes
2666,11/06/2024,Standard,399,19.3,6,5,31,5,No
2667,14/03/2023,Basic,199,5.5,4,4,31,5,Yes
2668,17/09/2024,Basic,199,8.6,2,2,17,49,Yes
2669,04/01/2024,Standard,399,17.3,1,3,15,57,Yes
2670,06/03/2024,Standard,399,13.3,3,2,17,55,No
2671,15/03/2024,Premium,699,10.4,4,4,4,27,Yes
2672,08/07/2024,Standard,399,14.9,3,5,13,16,No
2673,07/10/2024,Premium,699,13.9,2,2,13,51,Yes
2674,01/04/2024,Standard,399,22.9,8,0,26,21,Yes
2675,27/12/2023,Standard,399,17.8,6,2,18,28,Yes
2676,10/01/2023,Basic,199,24,2,1,24,36,Yes
2677,06/10/2024,Premium,699,13.8,5,2,3,6,Yes
2678,13/04/2023,Premium,699,18.4,1,1,20,6,No
2679,03/12/2023,Standard,399,23.6,1,4,33,43,Yes
2680,11/10/2024,Standard,399,17.2,0,5,29,44,Yes
2681,02/10/2023,Basic,199,18.1,5,1,26,20,No
2682,24/03/2024,Premium,699,17.2,0,0,6,42,Yes
2683,17/12/2024,Standard,399,21.9,0,0,23,10,No
2684,07/07/2023,Basic,199,8.3,5,1,6,55,No
2685,19/05/2024,Standard,399,11.3,5,0,17,28,Yes
2686,29/12/2023,Basic,199,17.8,2,3,29,38,Yes
2687,19/02/2023,Premium,699,16.3,3,5,24,48,No
2688,28/07/2023,Basic,199,7.6,3,2,26,49,No
2689,08/08/2023,Premium,699,0.6,5,1,8,60,Yes
2690,03/10/2024,Standard,399,12.9,4,0,3,4,No
2691,12/07/2024,Premium,699,23.9,5,4,7,39,No
2692,31/05/2023,Standard,399,19.1,3,2,23,43,Yes
2693,06/08/2024,Basic,199,10,0,0,24,26,No
2694,14/07/2024,Premium,699,16.3,6,4,1,27,No
2695,13/12/2024,Basic,199,13.9,7,3,5,16,Yes
2696,09/11/2024,Basic,199,12.8,2,5,31,56,No
2697,17/05/2024,Basic,199,8,5,1,19,1,Yes
2698,14/06/2023,Standard,399,19.1,2,2,25,20,Yes
2699,17/11/2023,Premium,699,20.8,1,3,23,13,No
2700,18/09/2023,Standard,399,22.5,2,2,9,6,No
2701,05/12/2023,Basic,199,15.9,2,1,4,50,Yes
2702,07/03/2024,Basic,199,0.9,0,4,5,2,No
2703,23/07/2024,Premium,699,9.2,0,5,3,48,No
2704,01/04/2023,Standard,399,6.7,0,1,33,56,No
2705,25/11/2024,Standard,399,11.4,2,4,26,59,Yes
2706,02/08/2024,Standard,399,8.7,8,4,30,28,Yes
2707,25/08/2023,Basic,199,4.7,6,2,6,10,Yes
2708,13/04/2024,Basic,199,16.9,2,0,27,56,No
2709,26/01/2023,Standard,399,13.3,1,2,23,29,No
2710,15/06/2023,Premium,699,0.5,7,0,9,5,No
2711,12/04/2023,Basic,199,0.6,3,3,36,44,No
2712,15/05/2024,Premium,699,2.2,8,0,11,33,Yes
2713,30/05/2024,Premium,699,17.3,1,3,1,6,No
2714,25/08/2024,Standard,399,13.6,5,4,14,35,Yes
2715,26/01/2024,Standard,399,17.4,7,1,30,45,No
2716,01/07/2024,Premium,699,1.6,0,2,34,58,Yes
2717,18/08/2024,Premium,699,2.1,6,4,14,60,Yes
2718,24/02/2023,Standard,399,20.2,4,2,12,56,Yes
2719,16/06/2023,Premium,699,24.9,2,1,7,46,No
2720,02/10/2024,Basic,199,4.9,3,4,4,18,Yes
2721,13/10/2023,Basic,199,16.7,2,0,9,16,Yes
2722,23/04/2023,Standard,399,16.5,2,5,18,55,Yes
2723,18/12/2024,Basic,199,24.4,5,4,27,38,Yes
2724,21/02/2023,Basic,199,18.5,0,1,9,2,No
2725,03/01/2024,Standard,399,5.9,2,1,10,45,No
2726,14/05/2023,Basic,199,6.5,3,0,7,57,No
2727,03/01/2023,Premium,699,10.7,0,3,6,16,No
2728,12/02/2024,Premium,699,8.9,3,3,4,29,Yes
2729,24/01/2023,Premium,699,15.5,3,1,7,49,Yes
